日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210630,2819,エバラ食品工業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2820,やまみ,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2830,アヲハタ,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2831,はごろもフーズ,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2871,ニチレイ,市場第一部（内国株）,3050,食料品,1,食品 ,4,TOPIX Mid400
20210630,2872,セイヒョー,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2874,横浜冷凍,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20210630,2875,東洋水産,市場第一部（内国株）,3050,食料品,1,食品 ,4,TOPIX Mid400
20210630,2876,デルソーレ,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2877,日東ベスト,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2882,イートアンドホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2883,大冷,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2884,ヨシムラ・フード・ホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2892,日本食品化工,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2894,石井食品,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2897,日清食品ホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,4,TOPIX Mid400
20210630,2899,永谷園ホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2901,石垣食品,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2903,シノブフーズ,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2904,一正蒲鉾,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2905,オーケー食品工業,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2907,あじかん,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2908,フジッコ,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2910,ロック・フィールド,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20210630,2911,旭松食品,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2914,日本たばこ産業,市場第一部（内国株）,3050,食料品,1,食品 ,2,TOPIX Large70
20210630,2915,ケンコーマヨネーズ,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2916,仙波糖化工業,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2917,大森屋,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2918,わらべや日洋ホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2922,なとり,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2923,サトウ食品,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2924,イフジ産業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2925,ピックルスコーポレーション,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2926,篠崎屋,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2927,ＡＦＣ－ＨＤアムスライフサイエンス,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20210630,2929,ファーマフーズ,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2930,北の達人コーポレーション,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20210630,2931,ユーグレナ,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20210630,2932,ＳＴＩフードホールディングス,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2933,紀文食品,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2970,グッドライフカンパニー,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,2971,エスコンジャパンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,2972,サンケイリアルエステート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,2975,スター・マイカ・ホールディングス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,2977,Ｌｉｖ－ｕｐ,PRO Market,8050,不動産業,17,不動産 ,-,-
20210630,2978,ツクルバ,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,2979,ＳＯＳｉＬＡ物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,2980,ＳＲＥホールディングス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,2981,ランディックス,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,2982,ＡＤワークスグループ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,2983,アールプランナー,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,2985,ファーストステージ,PRO Market,8050,不動産業,17,不動産 ,-,-
20210630,2986,ＬＡホールディングス,JASDAQ(グロース・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,2987,タスキ,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,2989,東海道リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,2990,アイダ設計,PRO Market,8050,不動産業,17,不動産 ,-,-
20210630,3001,片倉工業,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20210630,3002,グンゼ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20210630,3003,ヒューリック,市場第一部（内国株）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20210630,3004,神栄,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,3010,ポラリス・ホールディングス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,3011,バナーズ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20210630,3020,アプライド,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3021,パシフィックネット,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,3023,ラサ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,3024,クリエイト,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3028,アルペン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3030,ハブ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3031,ラクーンホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,3034,クオールホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3035,ケイティケイ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3036,アルコニックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20210630,3038,神戸物産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20210630,3039,碧,PRO Market,6100,小売業,14,小売 ,-,-
20210630,3040,ソリトンシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,3041,ビューティ花壇,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3042,セキュアヴェイル,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,3045,カワサキ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3046,ジンズホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3048,ビックカメラ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3050,ＤＣＭホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3053,ペッパーフードサービス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3054,ハイパー,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,3058,三洋堂ホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3059,ヒラキ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20210630,3063,ジェイグループホールディングス,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20210630,3064,ＭｏｎｏｔａＲＯ,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,3065,ライフフーズ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3067,東京一番フーズ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3068,ＷＤＩ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3069,ＪＦＬＡホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3070,アマガサ,JASDAQ(グロース・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3071,ストリーム,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20210630,3073,ＤＤホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3075,銚子丸,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3076,あい　ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20210630,3077,ホリイフードサービス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3079,ディーブイエックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,3080,ジェーソン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3082,きちりホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3083,シーズメン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3085,アークランドサービスホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3086,Ｊ．フロント　リテイリング,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,3087,ドトール・日レスホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3088,マツモトキヨシホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,3089,テクノアルファ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3091,ブロンコビリー,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3092,ＺＯＺＯ,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,3093,トレジャー・ファクトリー,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3094,スーパーバリュー,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3096,オーシャンシステム,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,3097,物語コーポレーション,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3098,ココカラファイン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,3099,三越伊勢丹ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,3101,東洋紡,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,4,TOPIX Mid400
20210630,3103,ユニチカ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20210630,3104,富士紡ホールディングス,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20210630,3105,日清紡ホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210630,3106,倉敷紡績,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20210630,3107,ダイワボウホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20210630,3109,シキボウ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20210630,3110,日東紡績,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20210630,3111,オーミケンシ,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20210630,3113,Ｏａｋ　キャピタル,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20210630,3116,トヨタ紡織,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20210630,3121,マーチャント・バンカーズ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,3123,サイボー,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20210630,3125,新内外綿,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20210630,3131,シンデン・ハイテックス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3132,マクニカ・富士エレホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20210630,3133,海帆,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20210630,3134,Ｈａｍｅｅ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3135,マーケットエンタープライズ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,3137,ファンデリー,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20210630,3138,富士山マガジンサービス,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20210630,3139,ラクト・ジャパン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20210630,3140,イデアインターナショナル,JASDAQ(グロース・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,3141,ウエルシアホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,3143,オーウイル,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
